Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,pH,growth_phase,OD,additional_notes,Host,ScientificNameCurated,Biosample,R1,R2
SRX751162,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640304,SRP049525,PRJNA266347,266347,SRS736911,SAMN03161923,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086857,GSE62986,GSM1537632,27671629,3161923,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751163,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640305,SRP049525,PRJNA266347,266347,SRS736912,SAMN03161932,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086858,GSE62986,GSM1537633,27671629,3161932,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751164,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640306,SRP049525,PRJNA266347,266347,SRS736913,SAMN03161939,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086859,GSE62986,GSM1537634,27671629,3161939,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751165,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640307,SRP049525,PRJNA266347,266347,SRS736914,SAMN03161926,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086860,GSE62986,GSM1537635,27671629,3161926,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751166,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640308,SRP049525,PRJNA266347,266347,SRS736915,SAMN03161933,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086861,GSE62986,GSM1537636,27671629,3161933,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751167,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640309,SRP049525,PRJNA266347,266347,SRS736916,SAMN03161925,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086862,GSE62986,GSM1537637,27671629,3161925,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751168,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640310,SRP049525,PRJNA266347,266347,SRS736917,SAMN03161934,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086863,GSE62986,GSM1537638,27671629,3161934,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751169,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640311,SRP049525,PRJNA266347,266347,SRS736918,SAMN03161938,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086864,GSE62986,GSM1537639,27671629,3161938,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751170,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640312,SRP049525,PRJNA266347,266347,SRS736919,SAMN03161930,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086865,GSE62986,GSM1537640,27671629,3161930,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751171,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640313,SRP049525,PRJNA266347,266347,SRS736920,SAMN03161937,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086866,GSE62986,GSM1537641,27671629,3161937,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751172,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640314,SRP049525,PRJNA266347,266347,SRS736921,SAMN03161936,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086867,GSE62986,GSM1537642,27671629,3161936,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX751173,8/29/16 18:05,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1640315,SRP049525,PRJNA266347,266347,SRS736922,SAMN03161931,SRA198294,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1086868,GSE62986,GSM1537643,27671629,3161931,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX7514152,1/7/20 14:26,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843537,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810532,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514153,1/7/20 14:26,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843536,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810533,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514154,1/7/20 14:28,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843535,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810534,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514155,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843534,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810535,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514156,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843533,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810536,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514157,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843532,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810537,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514158,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843531,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810538,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514159,1/7/20 14:28,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843530,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810539,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514160,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843529,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810540,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514161,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843528,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810541,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514162,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843527,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810542,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514163,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843526,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810543,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514164,1/7/20 14:24,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843525,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810544,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514165,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843524,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810545,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514166,1/7/20 14:26,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843523,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810546,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514167,1/7/20 14:27,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843522,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810547,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514168,1/7/20 14:28,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843521,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810548,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514169,1/7/20 14:24,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843520,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810549,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514170,1/7/20 14:24,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843519,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810550,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514171,1/7/20 14:24,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843518,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810551,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514172,1/7/20 14:24,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843517,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810552,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514173,1/7/20 14:24,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843516,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810553,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514174,1/7/20 14:26,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843515,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810554,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX7514175,1/7/20 14:23,588858,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,588858,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR10843514,SRP239815,PRJNA599397,599397,SRS5919903,SAMN02604137,SRA1021457,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS,0,0,9810555,,,31909107,2604137,14028S,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,,,
SRX863762,9/7/15 16:40,216597,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,28901,1236,216597,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR1784824,SRP053056,PRJNA274280,274280,SRS834695,SAMN03325291,SRA236085,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1236802,GSE65531,GSM1599822,26343579,3325291,SL1344,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,,
SRX868588,3/31/15 16:26,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,28901,1236,90371,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1792911,SRP053305,PRJNA274782,274782,SRS839429,SAMN03332440,SRA236715,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1242607,GSE65716,GSM1603456,26988691,3332440,N-15,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,,,
SRX868589,3/31/15 16:26,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,28901,1236,90371,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1792912,SRP053305,PRJNA274782,274782,SRS839426,SAMN03332435,SRA236715,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1242608,GSE65716,GSM1603457,26988691,3332435,N-15,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,,,
SRX868590,3/31/15 16:26,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,28901,1236,90371,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1792913,SRP053305,PRJNA274782,274782,SRS839425,SAMN03332443,SRA236715,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1242609,GSE65716,GSM1603458,26988691,3332443,N-15,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,,,
SRX868591,3/31/15 16:26,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,28901,1236,90371,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1792914,SRP053305,PRJNA274782,274782,SRS839428,SAMN03332445,SRA236715,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1242610,GSE65716,GSM1603459,26988691,3332445,N-15,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,,,
SRX868592,3/31/15 16:26,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,28901,1236,90371,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1792915,SRP053305,PRJNA274782,274782,SRS839427,SAMN03332437,SRA236715,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1242611,GSE65716,GSM1603460,26988691,3332437,N-15,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,,,
SRX868593,3/31/15 16:26,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,28901,1236,90371,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1792916,SRP053305,PRJNA274782,274782,SRS839424,SAMN03332439,SRA236715,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1242612,GSE65716,GSM1603461,26988691,3332439,N-15,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. N-15,,,
SRX957042,3/12/16 0:00,28901,Salmonella enterica OSF029763,28901,1236,28901,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1916190,SRP056184,PRJNA278013,278013,SRS874497,SAMN03360942,SRA246402,RNA-Seq,size fractionation,TRANSCRIPTOMIC,,INSTITUTE OF COTTON RESEARCH OF CAAS,0,0,1358362,,,,3360942,OSF029763,,,,,,,,,,,,,,,,,Salmonella enterica OSF029763,,,
SRX974437,4/7/15 12:49,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1950133;SRR1950135;SRR1950137,SRP056892,PRJNA280002,280002,SRS889654,SAMN03453225,SRA249497,RNA-Seq,size fractionation,TRANSCRIPTOMIC,,VACCINE AND INFECTIOUS DISEASE ORGANIZATION,75,0,1416844,,,,3453225,ATCC 14028s,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s,,,
SRX976335,4/7/15 12:49,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1950140;SRR1950141;SRR1950142,SRP056892,PRJNA280002,280002,SRS889654,SAMN03453225,SRA249497,RNA-Seq,size fractionation,TRANSCRIPTOMIC,,VACCINE AND INFECTIOUS DISEASE ORGANIZATION,75,0,1419683,,,,3453225,ATCC 14028s,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s,,,
SRX976336,4/7/15 12:49,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1950145;SRR1950146;SRR1950147,SRP056892,PRJNA280002,280002,SRS889654,SAMN03453225,SRA249497,RNA-Seq,size fractionation,TRANSCRIPTOMIC,,VACCINE AND INFECTIOUS DISEASE ORGANIZATION,75,0,1419684,,,,3453225,ATCC 14028s,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s,,,
SRX976337,4/7/15 12:49,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1950207;SRR1950208;SRR1950209,SRP056892,PRJNA280002,280002,SRS889654,SAMN03453225,SRA249497,RNA-Seq,size fractionation,TRANSCRIPTOMIC,,VACCINE AND INFECTIOUS DISEASE ORGANIZATION,75,0,1419685,,,,3453225,ATCC 14028s,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s,,,
SRX976341,4/7/15 12:49,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1950210;SRR1950211;SRR1950212,SRP056892,PRJNA280002,280002,SRS891495,SAMN03453224,SRA249497,RNA-Seq,size fractionation,TRANSCRIPTOMIC,,VACCINE AND INFECTIOUS DISEASE ORGANIZATION,75,0,1419689,,,,3453224,ATCC 14028s,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s,,,
SRX976343,4/7/15 12:49,90371,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1950213;SRR1950214;SRR1950215,SRP056892,PRJNA280002,280002,SRS891495,SAMN03453224,SRA249497,RNA-Seq,size fractionation,TRANSCRIPTOMIC,,VACCINE AND INFECTIOUS DISEASE ORGANIZATION,75,0,1419691,,,,3453224,ATCC 14028s,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028s,,,
